,imdbId,title,releaseYear,releaseDate,genre_x,writers,actors,directors,sequel,hitFlop,movie_name,release_date,runtime,genre_y,hitfactor,screens,footfall,budget,first_day,first_weekend,first_week,worldwide_first_weekend,worldwide_first_week,india_gross,worldwide_gross,actors_movieCount,actors_ratingSum,actors_normalizedMovieRank,actors_googleHits,actors_normalizedGoogleRank,actors_normalizedRating,directors_movieCount,directors_ratingSum,directors_normalizedMovieRank,directors_googleHits,directors_normalizedGoogleRank,directors_normalizedRating
43,tt0301250,Tera Mera Saath Rahen,2001,07 Nov 2001,Drama,Deepak Kulkarni (dialogue) | Mahesh Manjrekar (screenplay) | Sameer (lyrics),Ajay Devgn | Sonali Bendre | Namrata Shirodkar | Prem Chopra,Mahesh Manjrekar,0.0,1,Tera Mera Saath Rahen, 16 Nov 2001 , 149 min  ,Drama,Disaster,175,"19,46,000","5,75,00,000","43,00,000","1,21,00,000","1,95,50,000","2,26,90,000","3,62,29,750","5,08,00,000","5,65,30,000",21.33333333333333,890.0,2.1091399987538657,1091800.0,3.8131699164708457,3.805369973182677,9.0,230.0,1.3947399854660034,57600.0,1.4197800159454346,1.46638000011444
44,tt0303187,Veer Savarkar,2001,,Biography | Drama,Ved Rahi,Shailendra Gaur | Pankaj Berry | Tom Alter | Hemant Birje,Ved Rahi,0.0,1,Veer Savarkar, 30 Nov 2001 , 177 min  ,Drama,Disaster,12,"3,89,000","4,00,00,000","1,75,000","7,50,000","16,00,000","7,50,000","16,00,000","81,00,000","81,00,000",5.0,100.0,1.0,0.0,3.0152027458629536,1.0,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
45,tt0305455,Pitaah,2002,04 Jan 2002,Action | Drama,Ravi Shankar Jaiswal (additional dialogue) | Mahesh Manjrekar | K.K. Singh (dialogue) | Teja (screenplay) | Teja (story),Sanjay Dutt | Nandita Das | Sachin Khedekar | Tanvi Hegde,Mahesh Manjrekar,0.0,2,Pitaah, 4 Jan 2002 , 135 min  ,Drama,Flop,275,"30,27,000","7,50,00,000","74,00,000","2,07,00,000","3,18,50,000","3,66,64,000","5,59,30,000","7,90,00,000","8,35,83,750",20.0,730.0,2.042836626370748,645000.0,2.660526672999064,3.11065324147542,9.0,230.0,1.3947399854660034,57600.0,1.4197800159454346,1.46638000011444
46,tt0306434,Aankhen,2002,27 Mar 2002,Comedy | Thriller | Crime,Shobhana Desai (play) | Aatish Kapadia (screenplay) | Aatish Kapadia (story) | Aatish Kapadia | Vipul Amrutlal Shah (screenplay) | Vipul Amrutlal Shah (story),Amitabh Bachchan | Akshay Kumar | Sushmita Sen | Arjun Rampal,Vipul Amrutlal Shah,0.0,4,Aankhen, 5 Apr 2002 , 158 min  ,Thriller,Average,310,"94,93,000","17,00,00,000","1,20,00,000","3,63,00,000","6,67,00,000","8,48,82,000","14,40,00,500","28,64,00,000","33,80,75,000",35.25,1687.5,3.4793925285339355,1435000.0,4.6985524892807,5.0909174680709866,5.0,260.0,3.2736799716949463,7700.0,1.0482499599456787,3.2290298938751203
47,tt0306840,Koi Mere Dil Se Poochhe,2002,11 Jan 2002,Musical | Romance | Thriller,,Jaya Bhaduri | Aftab Shivdasani | Sanjay Kapoor | Juliet Alburque,Vinay Shukla,0.0,2,Koi Mere Dil Se Poochhe, 11 Jan 2002 , 146 min  ,Drama,Disaster,180,"21,85,000","6,50,00,000","55,00,000","1,50,00,000","2,39,50,000","2,85,18,750","4,45,82,000","6,31,00,000","7,03,37,500",12.0,483.33333333333326,3.2628466288248696,755800.0,2.9463667472203574,3.9688800175984706,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
48,tt0306855,Style,2001,28 Dec 2001,Musical | Comedy,N. Chandra,Sharman Joshi | Sahil Khan | Riya Sen | Shillpi Sharma,N. Chandra,0.0,5,Style, 28 Dec 2001 , 159 min  ,Comedy,Semi Hit,100,"31,73,000","2,50,00,000","29,00,000","97,00,000","1,81,00,000","1,60,05,000","2,98,65,000","8,82,00,000","8,84,40,000",8.333333333333334,383.33333333333326,2.978260040283203,43000.0,1.329360008239746,2.3800133069356297,3.0,120.0,2.4210500717163086,1010000.0,8.510899543762207,3.85403990745544
49,tt0307116,Maa Tujhhe Salaam,2002,25 Jan 2002,Action | Drama,Ravi Shankar Jaiswal (additional dialogue) | Tinnu Verma (story),Sunny Deol | Tabu | Arbaaz Khan | Tinnu Verma,Tinnu Verma,0.0,3,Maa Tujhhe Salaam, 25 Jan 2002 , 162 min  ,Action,Below Average,375,"83,73,000","13,00,00,000","1,71,00,000","4,90,00,000","7,72,00,000","8,49,73,750","13,33,14,750","22,36,00,000","22,84,25,000",19.33333333333333,696.6666666666665,2.608473300933838,800666.6666666665,3.0621133248011265,3.661899964014687,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
50,tt0307682,Yeh Dil Aashiqanaa,2002,,Action | Romance,,Jividha Sharma | Mohan Azaad | Arun Bakshi | Rajat Bedi,Sandesh Kohli,0.0,4,Yeh Dil Aashiqanaa, 18 Jan 2002 , 148 min  ,Love Story,Average,160,"40,24,000","4,25,00,000","47,00,000","1,47,00,000","2,57,00,000","2,51,78,500","4,38,99,750","10,43,00,000","10,57,47,500",9.5,275.0,1.8967399597167969,44050.0,1.1102100014686584,2.1438199877738957,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
51,tt0307866,Filhaal...,2002,01 Feb 2002,Drama,Meghna Gulzar,Tabu | Sushmita Sen | Sanjay Suri | Palash Sen,Meghna Gulzar,0.0,1,Filhaal..., 1 Feb 2002 , 155 min  ,Drama,Disaster,70,"7,24,000","4,00,00,000","22,00,000","65,00,000","1,09,00,000","1,58,65,000","2,51,75,500","3,09,00,000","4,08,42,500",14.666666666666664,506.66666666666674,2.353049953778585,715000.0,2.8411100308100377,3.39037334918976,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
52,tt0308347,Haan Maine Bhi Pyaar Kiya,2002,15 Feb 2002,Musical | Romance,Dharmesh Darshan (dialogue) | Dharmesh Darshan (screenplay) | Naseem Mukri (dialogue) | Raj Sinha (dialogue) | Raj Sinha (screenplay) | Raj Sinha (story),Akshay Kumar | Karisma Kapoor | Abhishek Bachchan | Kader Khan,Dharmesh Darshan,0.0,2,Haan Maine Bhi Pyaar Kiya, 15 Feb 2002 , 175 min  ,Love Story,Flop,275,"54,08,000","11,00,00,000","96,00,000","2,81,00,000","4,55,50,000","6,46,29,500","10,12,88,500","14,95,00,000","19,55,75,000",24.75,1255.0,2.997815012931824,1120000.0,4.849039872487387,4.211317509412767,3.0,90.0,1.7105300426483154,23200.0,1.1636500358581543,1.72478997707367
53,tt0309087,Yeh Mohabbat Hai,2002,08 Feb 2002,Action | Romance,Usmon Azim (screenplay) | Rafiq Talukdar (screenplay) | Milap Zaveri (dialogue),Akanksha Malhotra | Rahul Bhat | Nasir Khan | Pinky Campbell,Umesh Mehra,0.0,1,Yeh Mohabbat Hai, 8 Feb 2002 , 151 min  ,Love Story,Disaster,100,"8,41,000","4,00,00,000","15,00,000","51,00,000","84,00,000","84,66,000","1,39,44,000","2,07,00,000","2,07,00,000",16.41485507246378,715.5120137299773,2.9788738278193287,649043.6336765825,3.0152027458629536,3.5439428890778935,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
54,tt0310254,Tumko Na Bhool Paayenge,2002,24 Feb 2002,Action | Drama | Mystery,Rumi Jaffery,Salman Khan | Sushmita Sen | Dia Mirza | Sharat Saxena,Pankaj Parashar,0.0,2,Tumko Na Bhool Paayenge, 22 Feb 2002 , 167 min  ,Action,Flop,290,"63,54,000","11,00,00,000","1,28,00,000","3,61,00,000","5,99,00,000","7,00,46,250","11,34,60,000","17,41,00,000","19,89,62,500",19.0,902.5,2.9891275167465214,1423025.0,4.667659968137741,4.793895065784455,4.0,90.0,1.1776299476623535,29400.0,1.2098100185394287,1.21331000328064
55,tt0311411,Kranti,2002,27 Mar 2002,Drama,Sanjay Masoom (dialogue),Vinod Khanna | Bobby Deol | Ameesha Patel | Rati Agnihotri,Naresh Malhotra,0.0,2,Kranti, 8 Mar 2002 , 136 min  ,Action,Flop,270,"39,38,000","9,00,00,000","82,00,000","2,31,00,000","3,77,50,000","4,27,11,000","6,87,27,500","10,28,00,000","11,20,15,000",18.0,630.0,2.789652496576309,179550.0,1.4597700238227844,2.8519400358200078,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
56,tt0312883,Kya Yehi Pyaar Hai,2002,10 Apr 2002,Comedy | Musical | Romance,Javed Siddiqui,Jackie Shroff | Aftab Shivdasani | Ameesha Patel | Anupama Verma,K. Muralimohana Rao,0.0,4,Kya Yehi Pyaar Hai, 22 Mar 2002 , 144 min  ,Love Story,Average,190,"46,46,000","5,50,00,000","60,00,000","1,80,00,000","3,12,00,000","3,22,20,000","5,52,04,500","12,59,00,000","13,39,43,750",17.75,620.0,2.389797478914261,164750.0,1.5632599989573162,2.4602949917316432,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
57,tt0313395,Kitne Door... Kitne Paas,2002,01 May 2002,Comedy | Romance,Mehul Kumar (screenplay) | Mehul Kumar (story) | Imtiaz Patel (dialogue) | Imtiaz Patel (screenplay) | Yunus Sajawal (dialogue) | Yunus Sajawal (screenplay),Fardeen Khan | Amrita Arora | Satish Shah | Tiku Talsania,Mehul Kumar,0.0,1,Kitne Door... Kitne Paas, 29 Mar 2002 , 127 min  ,Love Story,Disaster,125,"10,22,000","5,00,00,000","29,00,000","83,00,000","1,25,50,000","2,10,95,750","3,09,59,500","2,93,00,000","4,27,06,250",12.666666666666664,506.66666666666674,2.9626233577728267,267666.66666666674,1.6870899995168047,3.0800766944885267,3.0,60.0,1.0,52400.0,1.381060004234314,1.0732599496841402
58,tt0313743,Vadh,2002,29 Mar 2002,Mystery | Thriller,,Nana Patekar | Anupama Verma | Puru Rajkumar | Nakhul,Nana Patekar,0.0,1,Vadh, 29 Mar 2002 , 132 min  ,Thriller,Disaster,100,"5,38,000","3,75,00,000","19,00,000","50,00,000","75,00,000","82,50,000","1,23,75,000","1,86,00,000","1,86,00,000",7.333333333333332,346.66666666666674,2.6304334004720054,57666.66666666666,1.442870020866394,2.2033434311548867,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
59,tt0313844,16 December,2002,22 Mar 2002,Action | Drama | Mystery,Mani Shankar (dialogue) | Mani Shankar (screenplay) | Mani Shankar (story),Danny Denzongpa | Gulshan Grover | Milind Soman | Dipannita Sharma,Mani Shankar,0.0,4,16 December, 22 Mar 2002 , 148 min  ,Action,Average,175,"34,96,000","4,00,00,000","52,00,000","1,57,00,000","2,79,00,000","2,62,19,000","4,65,93,000","10,62,00,000","10,65,41,250",14.0,443.33333333333326,2.7865600188573203,33666.666666666664,1.2571300268173218,2.2570366859436035,5.0,140.0,1.5684200525283811,542000.0,5.026390075683594,2.34055995941162
60,tt0314006,Dum,2003,24 Jan 2003,Crime,Mehran (dialogue) | Mehran (screenplay) | Eeshwar Nivas (screenplay) | Bunty Soorma (story),Vivek Oberoi | Dia Mirza | Atul Kulkarni | Mukesh Rishi,Eeshwar Nivas,0.0,2,Dum, 24 Jan 2003 , 151 min  ,Action,Flop,250,"25,54,000","7,75,00,000","53,00,000","1,59,00,000","2,75,50,000","2,99,19,000","5,05,95,500","8,09,00,000","9,07,40,000",13.666666666666664,483.33333333333326,2.5172100067138667,751000.0,2.933983325958252,3.5368634064992235,6.0,150.0,1.3552600145339966,35100.0,1.2522499561309814,1.39509999752045
61,tt0314008,Durga,2002,"28 Feb,2002",Action |Crime,,J.D. Chakravarthi | Snehal Dabi | Jayaprakash | Priyanka,J.D. Chakravarthi,0.0,1,Durga, 29 Mar 2002 , 147 min  ,Action,Disaster,105,"8,82,000","3,00,00,000",None,None,"1,00,50,000",None,"1,62,81,000","2,48,00,000","2,48,68,250",7.0,140.0,1.0,1330.0,1.0,1.56992995738983,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
62,tt0314186,Humko Tumse Pyaar Hai,2006,24 Feb 2006,Romance | Thriller,Ashok Roy (screenplay) | Javed Siddiqui (dialogue) | Bunty Soorma (story),Arjun Rampal | Ameesha Patel | Bobby Deol | Achint Kaur,Bunty Soorma,0.0,1,Humko Tumse Pyaar Hai, 24 Feb 2006 , 127 min  ,Love Story,Disaster,140,"3,91,000","7,50,00,000","17,00,000","54,00,000","74,00,000","1,85,10,000","2,65,27,500","1,48,00,000","4,32,80,000",18.0,680.0,2.3838325142860413,222500.0,1.7619033257166543,2.541805028915405,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
63,tt0315632,Road,2002,27 Sep 2002,Thriller,Rajnish Thakur,Manoj Bajpayee | Vivek Oberoi | Antara Mali | Sayaji Shinde,Rajat Mukherjee,0.0,3,Road, 27 Sep 2002 , 134 min  ,Thriller,Below Average,225,"36,38,000","6,00,00,000","88,00,000","2,59,00,000","4,30,00,000","4,89,54,250","7,81,03,750","12,25,00,000","13,23,91,250",12.0,392.5,2.095107525587082,232250.0,1.795440038045247,2.391589999198915,3.0,100.0,1.9473700523376465,75000.0,1.5493299961090088,2.03146004676819
64,tt0316154,Lal Salaam,2002,03 May 2002,Musical | Action | Drama,Suresh Dwadeshiwar (story) | Arshad Jamal,Nandita Das | Sharad S. Kapoor | Makrand Deshpande | Vijay Raaz,Gaganvihari Borate,0.0,1,Lal Salaam, 3 May 2002 , 131 min  ,Drama,Disaster,55,"3,38,000","1,25,00,000","8,50,000","23,00,000","35,25,000","37,26,000","57,10,500","84,00,000","84,00,000",7.25,162.5,1.244777500629425,126900.0,1.4330666859944658,1.7520650029182423,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
65,tt0316911,Yeh Kaisi Mohabbat,2002,31 May 2002,Musical | Drama | Romance,Y.N. Kapoor,Krishna Abhishek | Viveka Babajee | Sheeba Bhakri | Deeksha,Dinkar Kapur,0.0,1,Yeh Kaisi Mohabbat, 13 Sep 2002 , 159 min  ,Mystery,Disaster,70,"4,93,000","1,25,00,000",None,None,"61,00,000",None,"98,21,000","1,32,00,000","1,32,33,950",16.41485507246378,715.5120137299773,2.9788738278193287,649043.6336765825,3.0152027458629536,3.5439428890778935,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
66,tt0317811,Kasam,2001,20 Nov 2001,Adventure | Drama | Crime,Madan Joshi (dialogue) | Jyothika Mittra (idea) | Faiz Saleem (screenplay),Naseeruddin Shah | Sunny Deol | Chunky Pandey | Neelam,Shibu Mitra,0.0,2,Kasam, 12 Oct 2001 , 137 min  ,Action,Flop,80,"10,08,000","1,75,00,000","19,00,000","51,00,000","78,50,000","92,46,000","1,43,05,000","2,19,00,000","2,33,40,000",16.333333333333332,660.0,2.6160200039545702,309000.0,2.1922999620437618,2.7539866765340144,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
67,tt0319020,Awara Paagal Deewana,2002,21 Jun 2002,Action | Comedy | Crime,Anand S. Vardhan (story) | Mangesh Kulkarni (story) | Anand S. Vardhan (screenplay) | Mangesh Kulkarni (screenplay) | Neeraj Vora (dialogue),Akshay Kumar | Sunil Shetty | Aftab Shivdasani | Preeti Jhangiani,Vikram Bhatt,0.0,4,Awara Paagal Deewana, 21 Jun 2002 , 164 min  ,Comedy,Average,325,"89,83,000","13,00,00,000","1,53,00,000","4,43,00,000","7,66,00,000","7,87,01,250","13,41,90,000","26,41,00,000","27,58,00,000",30.75,1362.5,2.8779050409793854,659250.0,3.264196674029032,3.4655399620533003,16.0,640.0,2.4210500717163086,356000.0,3.6415200233459473,2.90282011032104
68,tt0321067,Ab Ke Baras,2002,10 May 2002,Adventure | Fantasy | Thriller,Robin Bhatt (screenplay) | Sutanu Gupta (screenplay) | Ravi Rai (dialogue),Arya Babbar | Amrita Rao | Ashutosh Rana | Shakti Kapoor,Raj Kanwar,0.0,2,Ab Ke Baras, 10 May 2002 , 168 min  ,Love Story,Flop,185,"19,44,000","5,25,00,000","40,00,000","1,13,00,000","1,86,50,000","1,88,71,000","3,11,45,500","5,15,00,000","5,18,41,250",11.25,390.0,2.3336875140666957,314175.0,1.8070724606513977,2.790010035037995,5.0,240.0,2.9894700050354004,75400.0,1.5523099899291992,3.04990005493164
69,tt0322653,Mere Yaar Ki Shaadi Hai,2002,07 Jun 2002,Comedy | Drama | Musical,Sanjay Gadhvi | Mayur Puri (dialogue) | Mayur Puri (screenplay),Uday Chopra | Tulip Joshi | Jimmy Shergill | Bipasha Basu,Sanjay Gadhvi,0.0,5,Mere Yaar Ki Shaadi Hai, 7 Jun 2002 , 159 min  ,Love Story,Semi Hit,150,"38,24,000","5,75,00,000","52,00,000","1,61,00,000","3,04,00,000","3,45,73,000","6,18,02,000","13,60,00,000","16,54,00,000",16.5,732.5,3.481412529945373,388250.0,2.33203661441803,3.4110499620437618,6.0,410.0,4.434209823608398,16600.0,1.1145100593566897,4.37550020217896
70,tt0323013,Lakshya,2004,18 Jun 2004,War | Drama | Romance,Javed Akhtar (dialogue) | Javed Akhtar (screenplay) | Javed Akhtar (story) | Karan Kashyap (dialogue supervisor),Amitabh Bachchan | Hrithik Roshan | Preity Zinta | Sharad S. Kapoor,Farhan Akhtar,0.0,2,Lakshya, 18 Jun 2004 , 185 min  ,Drama,Flop,475,"78,46,000","30,00,00,000","2,30,00,000","6,92,00,000","11,67,00,000","13,76,42,500","21,84,66,000","34,32,00,000","41,68,57,500",21.75,1075.0,3.749900102615357,1598150.0,5.11944505572319,5.484970033168793,4.0,290.0,4.730259895324707,742000.0,6.5154900550842285,5.71972990036011
71,tt0325041,Badhaai Ho Badhaai,2002,14 Jun 2002,Comedy | Drama | Musical,Kavita Choudhary,Anil Kapoor | Anang Desai | Rohini Hattangadi | Vinay Jain,Satish Kaushik,0.0,1,Badhaai Ho Badhaai, 14 Jun 2002 , 156 min  ,Drama,Disaster,170,"20,36,000","7,75,00,000","63,00,000","1,79,00,000","2,72,00,000","3,39,87,250","5,09,45,500","6,21,00,000","6,99,00,000",9.0,330.0,2.0297466913859052,643333.3333333335,5.9755401611328125,2.72209664185842,9.0,380.0,2.5789499282836914,97300.0,1.7153700590133667,2.6807799339294403
72,tt0326576,Humraaz,2002,26 Jul 2002,Action | Musical | Mystery,Shiraz Ahmed (dialogue) | Shiraz Ahmed (screenplay) | Shiraz Ahmed (story) | Shyam Goel (dialogue) | Shyam Goel (screenplay) | Shyam Goel (story),Bobby Deol | Akshaye Khanna | Ameesha Patel | Johnny Lever,Abbas Alibhai Burmawalla | Mastan Alibhai Burmawalla,0.0,4,Humraaz, 5 Jul 2002 , 174 min  ,Thriller,Average,325,"91,28,000","15,00,00,000","1,55,00,000","4,48,00,000","7,70,00,000","8,32,22,000","13,99,30,000","27,20,00,000","29,71,06,250",16.25,600.0,2.6720699667930603,277000.0,1.7111674845218658,2.928205013275145,10.0,580.0,3.700000047683716,4295.0,1.0228950381278992,3.640475034713745
73,tt0326600,Maine Dil Tujhko Diya,2002,23 Aug 2002,Romance | Action | Drama,Ranjeet Gupta (staff writer),Sohail Khan | Sameera Reddy | Sanjay Dutt | Kabir Bedi,Sohail Khan,0.0,2,Maine Dil Tujhko Diya, 16 Aug 2002 , 164 min  ,Love Story,Flop,235,"34,20,000","6,50,00,000","85,00,000","2,46,00,000","3,86,00,000","4,39,78,000","6,84,95,500","10,44,00,000","11,31,30,000",16.5,622.5,2.3956774473190308,673500.0,3.3132133086522417,3.2116574048995954,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
74,tt0326805,Chori Chori,2003,01 Aug 2003,Comedy | Romance | Musical,,Ajay Devgn | Sonali Bendre | Rani Mukerji | Kamini Kaushal,Milan Luthria,0.0,1,Chori Chori, 1 Aug 2003 , 132 min  ,Love Story,Disaster,175,"13,46,000","7,50,00,000","48,00,000","1,42,00,000","2,23,00,000","2,82,73,000","4,34,92,000","4,83,00,000","6,04,23,750",38.0,1865.0,3.913705110549927,1478000.0,4.809479892253876,5.401669859886169,7.0,390.0,3.5375900268554688,105000.0,1.772699952125549,3.628319978713991
75,tt0327004,Kuch Tum Kaho Kuch Hum Kahein,2002,28 Jun 2002,Action | Drama | Romance,,Vikram Gokhale | Dinesh Hingoo | Adi Irani | Farida Jalal,Ravi Sharma Shankar,0.0,1,Kuch Tum Kaho Kuch Hum Kahein, 28 Jun 2002 , 171 min  ,Drama,Disaster,120,"9,23,000","4,75,00,000","21,00,000","63,00,000","1,04,00,000","1,27,69,500","2,08,09,750","2,70,00,000","3,18,75,000",7.5,167.5,1.1863349974155426,31450.0,1.104746659596761,1.5784199833869952,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
76,tt0327005,Kyaa Dil Ne Kahaa,2002,28 Jun 2002,Family | Romance,,Rajesh Khanna | Tusshar Kapoor | Esha Deol | Raj Babbar,Sanjay Chhel,0.0,2,Kyaa Dil Ne Kahaa, 28 Jun 2002 , 149 min  ,Love Story,Flop,220,"22,85,000","6,25,00,000","70,00,000","1,96,00,000","3,00,00,000","3,51,16,750","5,32,87,500","6,90,00,000","7,50,93,750",11.5,537.5,3.0628125071525574,235750.0,1.8074799776077268,2.948257505893708,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
77,tt0327071,Om Jai Jagadish,2002,08 Jul 2002,Drama | Musical,Rumi Jaffery (dialogue) | Rahul Nanda,Waheeda Rehman | Anil Kapoor | Fardeen Khan | Abhishek Bachchan,Anupam Kher,0.0,1,Om Jai Jagadish, 19 Jul 2002 , 180 min  ,Drama,Disaster,250,"31,86,000","13,00,00,000","79,00,000","2,34,00,000","3,71,00,000","5,17,92,000","7,92,41,750","10,02,00,000","13,74,93,750",23.33333333333333,1073.3333333333333,3.3628666400909437,1123333.333333333,3.894520004590353,4.566266695658371,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
78,tt0328671,Yeh Hai Jalwa,2002,03 Jul 2002,Comedy | Drama | Romance,Rumi Jaffery (dialogue) | Imtiaz Patel (screenplay) | Imtiaz Patel (story) | Yunus Sajawal (screenplay) | Yunus Sajawal (story),Rishi Kapoor | Salman Khan | Ameesha Patel | Rati Agnihotri,David Dhawan,0.0,2,Yeh Hai Jalwa, 26 Jul 2002 , 144 min  ,Comedy,Flop,280,"30,09,000","8,00,00,000","87,00,000","2,45,00,000","3,70,00,000","4,65,16,250","7,00,60,000","8,93,00,000","10,88,00,000",23.5,1127.5,3.3754999935626984,1169550.0,4.0137500166893005,4.6414175629615775,11.0,670.0,3.9066998958587646,622000.0,5.622029781341553,4.740789890289308
79,tt0328998,Dil Hai Tumhaara,2002,06 Sep 2002,Drama | Family | Romance,Rajkumar Santoshi (screenplay) | Rajkumar Santoshi (story) | Kundan Shah (screenplay) | Subrat Sinha (dialogue),Arjun Rampal | Preity Zinta | Mahima Chaudhry | Jimmy Shergill,Kundan Shah,0.0,3,Dil Hai Tumhaara, 6 Sep 2002 , 183 min  ,Love Story,Flop,235,"45,79,000","7,25,00,000","76,00,000","2,34,00,000","4,11,00,000","5,22,07,000","8,59,08,000","14,15,00,000","18,03,00,000",17.75,772.5,3.1888575553894043,404400.0,2.039832502603531,3.41005504131317,3.0,80.0,1.473680019378662,95800.0,1.704200029373169,1.5990500450134295
