,actors_movieCount,actors_ratingSum,actors_normalizedMovieRank,actors_googleHits,actors_normalizedGoogleRank,actors_normalizedRating
349,20.75,1282.5,5.220602512359619,1774000.0,5.5730975568294525,6.581712424755097
350,24.5,1235.0,3.971014857292175,1413500.0,4.6430851221084595,5.339494943618775
351,30.0,1823.3333333333333,5.480956554412842,1671333.3333333333,5.308240016301473,6.579143206278481
352,25.0,1060.0,3.102123260498047,695666.6666666666,2.791236678759257,3.788866599400837
353,29.5,1525.0,3.876330077648163,1075750.0,3.7717674672603607,4.788944959640503
354,26.75,1480.0,4.471677601337433,948000.0,3.4422000348567963,4.940420031547547
355,21.75,1367.5,5.13602751493454,1944250.0,6.012305021286011,6.783827424049378
356,12.5,430.0,2.405880033969879,552950.0,2.423059970140457,3.1822225451469404
357,21.0,952.5,3.1607149243354797,907750.0,3.3383648693561554,4.134084999561308
358,18.5,650.0,2.67391499876976,477500.0,2.2284149825572968,3.2240499854087803
359,16.5,530.0,2.197962522506714,585250.0,2.5063849687576294,3.111214995384217
360,18.333333333333332,783.3333333333334,3.0701266129811606,371166.6666666667,1.9540967146555583,3.293520053227743
361,6.333333333333333,166.66666666666666,1.9456500212351482,8100.0,1.059260010719299,1.74019002914429
362,11.0,363.3333333333333,2.2872699896494546,268900.0,1.690273364384969,2.69698667526245
363,14.5,470.0,2.131857484579086,243000.0,1.6234550178050995,2.5703324377536774
364,10.0,420.0,3.078803380330404,106300.0,1.270799994468689,2.9090399742126465
365,12.0,435.0,2.6413049697875977,341500.0,1.8775650262832642,3.0055049657821646
366,14.0,460.0,1.984013279279073,142333.33333333334,1.5473549962043762,2.148739973704017
367,10.25,350.0,2.5957874953746796,230950.0,1.7909666697184246,2.675027430057525
368,19.0,876.6666666666666,4.051630020141602,923333.3333333334,8.142560005187987,4.28610666592916
369,10.0,265.0,1.553629994392395,283000.0,1.7266499400138855,2.299600005149845
370,5.0,100.0,1.0,0.0,3.0152027458629536,1.0
371,8.5,260.0,1.985675036907196,430000.0,2.1058749556541443,2.76195991039276
372,15.0,400.0,1.652169942855835,1640000.0,5.227409839630127,4.3509402275085405
373,22.75,1042.5,3.5505500435829163,773750.0,2.992675006389618,4.15924507379532
374,17.0,766.6666666666666,2.9887733459472656,376333.3333333333,2.4528550505638123,3.06542670726776
375,8.0,230.0,1.8559800386428835,101000.0,1.2571300268173218,2.20431995391846
376,26.5,1330.0,3.9494150876998897,1073000.0,3.7646700739860535,4.8265498876571655
377,10.666666666666666,450.0,2.829710006713867,338666.6666666667,2.307099938392639,2.9193932612737004
378,23.5,1100.0,3.596970021724701,529475.0,2.3624975085258484,3.8265449404716496
379,10.0,463.3333333333333,3.34989333152771,258333.33333333334,1.6630133390426636,3.2870699564615897
380,6.0,156.66666666666666,1.7608700195948284,203333.33333333334,2.570230007171631,1.9219267368316633
381,7.0,155.0,1.22010999917984,10300.0,1.049710035324097,1.424574971199035
382,16.0,710.0,2.8200800021489463,297333.3333333333,2.1471500396728516,2.853130022684734
383,31.25,1392.5,3.431425094604492,976000.0,3.5144349932670593,4.388717472553253
384,15.5,490.0,1.704349994659424,351550.0,1.9034899473190308,2.48628497123718
385,17.5,775.0,3.2654449939727783,367500.0,1.9446350336074831,3.3994499444961552
386,24.0,1210.0,3.964726765950521,1308100.0,4.371176679929097,5.180946588516237
387,16.41485507246378,715.5120137299773,2.978873827819329,649043.6336765825,3.0152027458629536,3.543942889077894
388,14.0,576.6666666666666,2.824530045191447,171333.33333333334,1.4385733207066853,2.8597366015116368
389,7.25,200.0,1.8087325394153595,195750.0,1.6698933045069377,2.174710035324095
390,5.0,130.0,1.6032633781433105,107000.0,1.824679970741272,1.6904600461324033
391,10.333333333333334,300.0,1.5316633383433025,53333.333333333336,1.4093300104141235,1.5707499980926531
392,18.75,877.5,3.1687174439430237,1058000.0,4.635779817899068,4.217562407255173
393,31.333333333333332,1500.0,3.728260040283203,1475333.3333333333,4.802603363990784,5.292060057322184
394,13.0,720.0,4.187497556209564,87250.0,1.4467400312423706,3.2289201021194454
395,9.25,297.5,2.454290062189102,434900.0,2.1185149550437927,3.0362475514411953
396,11.0,1170.0,9.448619842529297,2460000.0,7.342830181121826,10.0
397,12.666666666666666,380.0,1.6546799739201863,107666.66666666667,1.4132049679756165,1.9100733200709035
398,16.333333333333332,640.0,3.0169432957967124,594666.6666666666,2.530680020650228,3.59182325998942
399,7.0,146.66666666666666,1.093166669209798,13766.666666666666,1.0498449802398682,1.45199000835419
400,22.25,912.5,2.9099649786949158,936250.0,3.411887496709823,4.033077478408813
401,24.75,1282.5,3.886322557926178,910500.0,3.3454600274562836,4.55167245864868
402,14.75,700.0,3.665690004825592,121025.0,1.3087874948978424,3.265169978141785
403,14.0,450.0,2.1822850704193115,322500.0,1.8285500407218935,2.715959906578065
404,21.75,1035.0,3.4719200134277344,856200.0,3.205375075340271,4.235657453536985
405,34.0,1797.5,4.026369988918304,2147500.0,6.53664493560791,6.450239777565003
406,9.75,370.0,2.6200800240039825,297550.0,1.7641824781894684,2.92878746986389
407,9.333333333333334,373.3333333333333,2.9245967070261636,124733.33333333333,1.4792450070381165,2.6589267253875732
408,6.333333333333333,190.0,1.8152166207631428,5966.666666666667,1.0427500009536743,1.6627132892608667
409,16.41485507246378,715.5120137299773,2.978873827819329,649043.6336765825,3.0152027458629536,3.543942889077894
410,22.75,1287.5,4.91328239440918,1260000.0,4.247090041637421,5.650829851627348
